invoice_id,subscription_id,invoice_date,amount,type
3945,272,2022-08-09,0,recurring
3946,272,2022-09-08,0,recurring
3947,272,2022-10-08,0,recurring
3948,272,2022-11-07,0,recurring
3949,272,2022-12-07,0,recurring
3950,272,2023-01-06,0,recurring
3951,272,2023-02-05,0,recurring
3952,272,2023-03-07,0,recurring
3953,272,2023-04-06,0,recurring
3954,272,2023-05-06,0,recurring
3955,272,2023-06-05,0,recurring
3956,272,2023-07-05,0,recurring
3957,272,2023-08-04,0,recurring
3958,272,2023-09-03,0,recurring
3959,272,2023-10-03,0,recurring
3960,273,2021-12-06,0,recurring
3961,273,2022-01-05,0,recurring
3962,273,2022-02-04,0,recurring
3963,273,2022-03-06,0,recurring
3964,273,2022-04-05,0,recurring
3965,273,2022-05-05,0,recurring
3966,273,2022-06-04,0,recurring
3967,273,2022-07-04,0,recurring
3968,273,2022-08-03,0,recurring
3969,273,2022-09-02,0,recurring
3970,274,2022-09-27,800,recurring
3971,274,2022-10-27,800,recurring
3972,274,2022-11-26,800,recurring
3973,274,2022-12-26,800,recurring
3974,274,2023-01-25,800,recurring
3975,274,2023-02-24,800,recurring
3976,274,2023-03-26,800,recurring
3977,274,2023-04-25,800,recurring
3978,274,2023-05-25,800,recurring
3979,274,2023-06-24,800,recurring
3980,274,2023-07-24,800,recurring
3981,274,2023-08-23,800,recurring
3982,274,2023-09-22,800,recurring
3983,274,2023-10-22,800,recurring
3984,275,2023-03-09,800,recurring
3985,275,2023-04-08,800,recurring
3986,275,2023-05-08,800,recurring
3987,275,2023-06-07,800,recurring
3988,275,2023-07-07,800,recurring
3989,275,2023-08-06,800,recurring
3990,275,2023-09-05,800,recurring
3991,275,2023-10-05,800,recurring
3992,276,2023-08-16,0,recurring
3993,276,2023-09-15,0,recurring
3994,276,2023-10-15,0,recurring
3995,278,2021-11-27,0,recurring
3996,278,2021-12-27,0,recurring
3997,278,2022-01-26,0,recurring
3998,278,2022-02-25,0,recurring
3999,278,2022-03-27,0,recurring
4000,278,2022-04-26,0,recurring
4001,278,2022-05-26,0,recurring
4002,278,2022-06-25,0,recurring
4003,278,2022-07-25,0,recurring
4004,278,2022-08-24,0,recurring
4005,278,2022-09-23,0,recurring
4006,278,2022-10-23,0,recurring
4007,278,2022-11-22,0,recurring
4008,278,2022-12-22,0,recurring
4009,278,2023-01-21,0,recurring
4010,278,2023-02-20,0,recurring
4011,278,2023-03-22,0,recurring
4012,278,2023-04-21,0,recurring
4013,278,2023-05-21,0,recurring
4014,278,2023-06-20,0,recurring
4015,278,2023-07-20,0,recurring
4016,278,2023-08-19,0,recurring
4017,278,2023-09-18,0,recurring
4018,278,2023-10-18,0,recurring
4019,279,2022-10-02,250,recurring
4020,279,2022-11-01,250,recurring
4021,279,2022-12-01,250,recurring
4022,279,2022-12-31,250,recurring
4023,279,2023-01-30,250,recurring
4024,279,2023-03-01,250,recurring
4025,279,2023-03-31,250,recurring
4026,279,2023-04-30,250,recurring
4027,279,2023-05-30,250,recurring
4028,279,2023-06-29,250,recurring
4029,279,2023-07-29,250,recurring
4030,279,2023-08-28,250,recurring
4031,279,2023-09-27,250,recurring
4032,280,2022-05-21,0,recurring
4033,280,2022-06-20,0,recurring
4034,280,2022-07-20,0,recurring
4035,280,2022-08-19,0,recurring
4036,281,2021-12-14,800,recurring
4037,281,2022-01-13,800,recurring
4038,281,2022-02-12,800,recurring
4039,281,2022-03-14,800,recurring
4040,281,2022-04-13,800,recurring
4041,281,2022-05-13,800,recurring
4042,281,2022-06-12,800,recurring
4043,281,2022-07-12,800,recurring
4044,281,2022-08-11,800,recurring
4045,281,2022-09-10,800,recurring
4046,281,2022-10-10,800,recurring
4047,281,2022-11-09,800,recurring
4048,281,2022-12-09,800,recurring
4049,281,2023-01-08,800,recurring
4050,281,2023-02-07,800,recurring
4051,281,2023-03-09,800,recurring
4052,281,2023-04-08,800,recurring
4053,281,2023-05-08,800,recurring
4054,281,2023-06-07,800,recurring
4055,281,2023-07-07,800,recurring
4056,281,2023-08-06,800,recurring
4057,281,2023-09-05,800,recurring
4058,281,2023-10-05,800,recurring
4059,282,2022-04-18,250,recurring
4060,282,2022-05-18,250,recurring
4061,282,2022-06-17,250,recurring
4062,282,2022-07-17,250,recurring
4063,282,2022-08-16,250,recurring
4064,282,2022-09-15,250,recurring
4065,282,2022-10-15,250,recurring
4066,282,2022-11-14,250,recurring
4067,282,2022-12-14,250,recurring
4068,282,2023-01-13,250,recurring
4069,282,2023-02-12,250,recurring
4070,282,2023-03-14,250,recurring
4071,282,2023-04-13,250,recurring
4072,282,2023-05-13,250,recurring
4073,282,2023-06-12,250,recurring
4074,282,2023-07-12,250,recurring
4075,283,2023-08-10,800,recurring
4076,283,2023-09-09,800,recurring
4077,283,2023-10-09,800,recurring
4078,284,2021-08-19,250,recurring
4079,284,2021-09-18,250,recurring
4080,284,2021-10-18,250,recurring
4081,284,2021-11-17,250,recurring
4082,285,2021-11-21,0,recurring
4083,285,2021-12-21,0,recurring
4084,285,2022-01-20,0,recurring
4085,285,2022-02-19,0,recurring
4086,285,2022-03-21,0,recurring
4087,285,2022-04-20,0,recurring
4088,285,2022-05-20,0,recurring
4089,285,2022-06-19,0,recurring
4090,285,2022-07-19,0,recurring
4091,285,2022-08-18,0,recurring
4092,285,2022-09-17,0,recurring
4093,285,2022-10-17,0,recurring
4094,285,2022-11-16,0,recurring
4095,285,2022-12-16,0,recurring
4096,285,2023-01-15,0,recurring
4097,285,2023-02-14,0,recurring
4098,285,2023-03-16,0,recurring
4099,285,2023-04-15,0,recurring
4100,285,2023-05-15,0,recurring
4101,285,2023-06-14,0,recurring
4102,285,2023-07-14,0,recurring
4103,285,2023-08-13,0,recurring
4104,285,2023-09-12,0,recurring
4105,285,2023-10-12,0,recurring
4106,286,2021-07-09,0,recurring
4107,286,2021-08-08,0,recurring
4108,286,2021-09-07,0,recurring
4109,286,2021-10-07,0,recurring
4110,286,2021-11-06,0,recurring
4111,286,2021-12-06,0,recurring
4112,286,2022-01-05,0,recurring
4113,286,2022-02-04,0,recurring
4114,286,2022-03-06,0,recurring
4115,286,2022-04-05,0,recurring
4116,286,2022-05-05,0,recurring
4117,286,2022-06-04,0,recurring
4118,286,2022-07-04,0,recurring
4119,286,2022-08-03,0,recurring
4120,286,2022-09-02,0,recurring
4121,286,2022-10-02,0,recurring
4122,286,2022-11-01,0,recurring
4123,286,2022-12-01,0,recurring
4124,286,2022-12-31,0,recurring
4125,286,2023-01-30,0,recurring
4126,286,2023-03-01,0,recurring
4127,286,2023-03-31,0,recurring
4128,286,2023-04-30,0,recurring
4129,286,2023-05-30,0,recurring
4130,286,2023-06-29,0,recurring
4131,286,2023-07-29,0,recurring
4132,286,2023-08-28,0,recurring
4133,286,2023-09-27,0,recurring
4134,287,2021-08-13,250,recurring
4135,287,2021-09-12,250,recurring
4136,287,2021-10-12,250,recurring
4137,287,2021-11-11,250,recurring
4138,287,2021-12-11,250,recurring
4139,287,2022-01-10,250,recurring
4140,287,2022-02-09,250,recurring
4141,287,2022-03-11,250,recurring
4142,287,2022-04-10,250,recurring
4143,287,2022-05-10,250,recurring
4144,287,2022-06-09,250,recurring
4145,287,2022-07-09,250,recurring
4146,287,2022-08-08,250,recurring
4147,287,2022-09-07,250,recurring
4148,287,2022-10-07,250,recurring
4149,287,2022-11-06,250,recurring
4150,287,2022-12-06,250,recurring
4151,287,2023-01-05,250,recurring
4152,287,2023-02-04,250,recurring
4153,287,2023-03-06,250,recurring
4154,287,2023-04-05,250,recurring
4155,287,2023-05-05,250,recurring
4156,287,2023-06-04,250,recurring
4157,287,2023-07-04,250,recurring
4158,287,2023-08-03,250,recurring
4159,287,2023-09-02,250,recurring
4160,287,2023-10-02,250,recurring
4161,288,2022-01-20,0,recurring
4162,288,2022-02-19,0,recurring
4163,288,2022-03-21,0,recurring
4164,288,2022-04-20,0,recurring
4165,288,2022-05-20,0,recurring
4166,288,2022-06-19,0,recurring
4167,288,2022-07-19,0,recurring
4168,288,2022-08-18,0,recurring
4169,288,2022-09-17,0,recurring
4170,289,2022-01-12,0,recurring
4171,289,2022-02-11,0,recurring
4172,289,2022-03-13,0,recurring
4173,289,2022-04-12,0,recurring
4174,289,2022-05-12,0,recurring
4175,289,2022-06-11,0,recurring
4176,290,2021-10-10,250,recurring
4177,290,2021-11-09,250,recurring
4178,290,2021-12-09,250,recurring
4179,290,2022-01-08,250,recurring
4180,290,2022-02-07,250,recurring
4181,290,2022-03-09,250,recurring
4182,290,2022-04-08,250,recurring
4183,290,2022-05-08,250,recurring
4184,290,2022-06-07,250,recurring
4185,290,2022-07-07,250,recurring
4186,290,2022-08-06,250,recurring
4187,290,2022-09-05,250,recurring
4188,290,2022-10-05,250,recurring
4189,290,2022-11-04,250,recurring
4190,290,2022-12-04,250,recurring
4191,290,2023-01-03,250,recurring
4192,290,2023-02-02,250,recurring
4193,290,2023-03-04,250,recurring
4194,290,2023-04-03,250,recurring
4195,290,2023-05-03,250,recurring
4196,290,2023-06-02,250,recurring
4197,290,2023-07-02,250,recurring
4198,290,2023-08-01,250,recurring
4199,290,2023-08-31,250,recurring
4200,290,2023-09-30,250,recurring
4201,291,2023-08-16,0,recurring
4202,291,2023-09-15,0,recurring
4203,291,2023-10-15,0,recurring
4204,293,2022-09-25,800,recurring
4205,293,2022-10-25,800,recurring
4206,293,2022-11-24,800,recurring
4207,293,2022-12-24,800,recurring
4208,293,2023-01-23,800,recurring
4209,293,2023-02-22,800,recurring
4210,293,2023-03-24,800,recurring
4211,293,2023-04-23,800,recurring
4212,293,2023-05-23,800,recurring
4213,293,2023-06-22,800,recurring
4214,293,2023-07-22,800,recurring
4215,293,2023-08-21,800,recurring
4216,293,2023-09-20,800,recurring
4217,293,2023-10-20,800,recurring
4218,294,2022-09-20,250,recurring
4219,294,2022-10-20,250,recurring
4220,294,2022-11-19,250,recurring
4221,294,2022-12-19,250,recurring
4222,294,2023-01-18,250,recurring
4223,294,2023-02-17,250,recurring
4224,294,2023-03-19,250,recurring
4225,294,2023-04-18,250,recurring
4226,294,2023-05-18,250,recurring
4227,294,2023-06-17,250,recurring
4228,294,2023-07-17,250,recurring
4229,294,2023-08-16,250,recurring
4230,294,2023-09-15,250,recurring
4231,294,2023-10-15,250,recurring
4232,295,2023-08-31,250,recurring
4233,295,2023-09-30,250,recurring
4234,297,2023-01-15,0,recurring
4235,297,2023-02-14,0,recurring
4236,297,2023-03-16,0,recurring
4237,297,2023-04-15,0,recurring
4238,297,2023-05-15,0,recurring
4239,297,2023-06-14,0,recurring
4240,297,2023-07-14,0,recurring
4241,297,2023-08-13,0,recurring
4242,297,2023-09-12,0,recurring
4243,297,2023-10-12,0,recurring
4244,298,2021-09-16,250,recurring
4245,298,2021-10-16,250,recurring
4246,298,2021-11-15,250,recurring
4247,298,2021-12-15,250,recurring
4248,298,2022-01-14,250,recurring
4249,298,2022-02-13,250,recurring
4250,298,2022-03-15,250,recurring
4251,298,2022-04-14,250,recurring
4252,298,2022-05-14,250,recurring
4253,298,2022-06-13,250,recurring
4254,298,2022-07-13,250,recurring
4255,298,2022-08-12,250,recurring
4256,298,2022-09-11,250,recurring
4257,298,2022-10-11,250,recurring
4258,298,2022-11-10,250,recurring
4259,298,2022-12-10,250,recurring
4260,299,2023-01-07,0,recurring
4261,299,2023-02-06,0,recurring
4262,299,2023-03-08,0,recurring
4263,299,2023-04-07,0,recurring
4264,299,2023-05-07,0,recurring
4265,299,2023-06-06,0,recurring
4266,299,2023-07-06,0,recurring
4267,299,2023-08-05,0,recurring
4268,299,2023-09-04,0,recurring
4269,299,2023-10-04,0,recurring
4270,300,2021-12-25,800,recurring
4271,300,2022-01-24,800,recurring
4272,300,2022-02-23,800,recurring
4273,300,2022-03-25,800,recurring
4274,300,2022-04-24,800,recurring
4275,300,2022-05-24,800,recurring
4276,300,2022-06-23,800,recurring
4277,300,2022-07-23,800,recurring
4278,300,2022-08-22,800,recurring
4279,301,2022-09-13,250,recurring
4280,301,2022-10-13,250,recurring
4281,301,2022-11-12,250,recurring
4282,301,2022-12-12,250,recurring
4283,301,2023-01-11,250,recurring
4284,301,2023-02-10,250,recurring
4285,301,2023-03-12,250,recurring
4286,301,2023-04-11,250,recurring
4287,301,2023-05-11,250,recurring
4288,301,2023-06-10,250,recurring
4289,301,2023-07-10,250,recurring
4290,301,2023-08-09,250,recurring
4291,301,2023-09-08,250,recurring
4292,301,2023-10-08,250,recurring
4293,302,2022-12-11,0,recurring
4294,302,2023-01-10,0,recurring
4295,302,2023-02-09,0,recurring
4296,302,2023-03-11,0,recurring
4297,302,2023-04-10,0,recurring
4298,302,2023-05-10,0,recurring
4299,302,2023-06-09,0,recurring
4300,302,2023-07-09,0,recurring
4301,302,2023-08-08,0,recurring
4302,302,2023-09-07,0,recurring
4303,302,2023-10-07,0,recurring
4304,303,2022-04-01,800,recurring
4305,303,2022-05-01,800,recurring
4306,303,2022-05-31,800,recurring
4307,303,2022-06-30,800,recurring
4308,303,2022-07-30,800,recurring
4309,303,2022-08-29,800,recurring
4310,303,2022-09-28,800,recurring
4311,303,2022-10-28,800,recurring
4312,303,2022-11-27,800,recurring
4313,303,2022-12-27,800,recurring
4314,303,2023-01-26,800,recurring
4315,303,2023-02-25,800,recurring
4316,303,2023-03-27,800,recurring
4317,303,2023-04-26,800,recurring
4318,303,2023-05-26,800,recurring
4319,303,2023-06-25,800,recurring
4320,303,2023-07-25,800,recurring
4321,303,2023-08-24,800,recurring
4322,303,2023-09-23,800,recurring
4323,303,2023-10-23,800,recurring
4324,304,2022-02-15,0,recurring
4325,304,2022-03-17,0,recurring
4326,304,2022-04-16,0,recurring
4327,304,2022-05-16,0,recurring
4328,304,2022-06-15,0,recurring
4329,304,2022-07-15,0,recurring
4330,304,2022-08-14,0,recurring
4331,304,2022-09-13,0,recurring
4332,304,2022-10-13,0,recurring
4333,304,2022-11-12,0,recurring
4334,304,2022-12-12,0,recurring
4335,304,2023-01-11,0,recurring
4336,304,2023-02-10,0,recurring
4337,304,2023-03-12,0,recurring
4338,304,2023-04-11,0,recurring
4339,304,2023-05-11,0,recurring
4340,304,2023-06-10,0,recurring
4341,304,2023-07-10,0,recurring
4342,304,2023-08-09,0,recurring
4343,304,2023-09-08,0,recurring
4344,304,2023-10-08,0,recurring
4345,305,2022-10-11,250,recurring
4346,305,2022-11-10,250,recurring
4347,305,2022-12-10,250,recurring
4348,305,2023-01-09,250,recurring
4349,305,2023-02-08,250,recurring
4350,305,2023-03-10,250,recurring
4351,305,2023-04-09,250,recurring
4352,305,2023-05-09,250,recurring
4353,305,2023-06-08,250,recurring
4354,305,2023-07-08,250,recurring
4355,305,2023-08-07,250,recurring
4356,305,2023-09-06,250,recurring
4357,305,2023-10-06,250,recurring
4358,306,2021-11-14,250,recurring
4359,306,2021-12-14,250,recurring
4360,306,2022-01-13,250,recurring
4361,306,2022-02-12,250,recurring
4362,306,2022-03-14,250,recurring
4363,306,2022-04-13,250,recurring
4364,306,2022-05-13,250,recurring
4365,306,2022-06-12,250,recurring
4366,306,2022-07-12,250,recurring
4367,306,2022-08-11,250,recurring
4368,306,2022-09-10,250,recurring
4369,306,2022-10-10,250,recurring
4370,306,2022-11-09,250,recurring
4371,306,2022-12-09,250,recurring
4372,306,2023-01-08,250,recurring
4373,306,2023-02-07,250,recurring
4374,306,2023-03-09,250,recurring
4375,306,2023-04-08,250,recurring
4376,306,2023-05-08,250,recurring
4377,306,2023-06-07,250,recurring
4378,306,2023-07-07,250,recurring
4379,306,2023-08-06,250,recurring
4380,306,2023-09-05,250,recurring
4381,306,2023-10-05,250,recurring
4382,307,2022-11-08,800,recurring
4383,307,2022-12-08,800,recurring
4384,307,2023-01-07,800,recurring
4385,307,2023-02-06,800,recurring
4386,307,2023-03-08,800,recurring
4387,307,2023-04-07,800,recurring
4388,307,2023-05-07,800,recurring
4389,307,2023-06-06,800,recurring
4390,307,2023-07-06,800,recurring
4391,307,2023-08-05,800,recurring
4392,307,2023-09-04,800,recurring
4393,307,2023-10-04,800,recurring
4394,308,2021-08-13,250,recurring
4395,308,2021-09-12,250,recurring
4396,308,2021-10-12,250,recurring
4397,308,2021-11-11,250,recurring
4398,308,2021-12-11,250,recurring
4399,308,2022-01-10,250,recurring
4400,308,2022-02-09,250,recurring
4401,308,2022-03-11,250,recurring
4402,308,2022-04-10,250,recurring
4403,308,2022-05-10,250,recurring
4404,308,2022-06-09,250,recurring
4405,308,2022-07-09,250,recurring
4406,308,2022-08-08,250,recurring
4407,308,2022-09-07,250,recurring
4408,308,2022-10-07,250,recurring
4409,308,2022-11-06,250,recurring
4410,308,2022-12-06,250,recurring
4411,308,2023-01-05,250,recurring
4412,308,2023-02-04,250,recurring
4413,308,2023-03-06,250,recurring
4414,308,2023-04-05,250,recurring
4415,308,2023-05-05,250,recurring
4416,308,2023-06-04,250,recurring
4417,308,2023-07-04,250,recurring
4418,308,2023-08-03,250,recurring
4419,308,2023-09-02,250,recurring
4420,308,2023-10-02,250,recurring
4421,309,2023-03-30,800,recurring
4422,309,2023-04-29,800,recurring
4423,309,2023-05-29,800,recurring
4424,309,2023-06-28,800,recurring
4425,309,2023-07-28,800,recurring
4426,309,2023-08-27,800,recurring
4427,309,2023-09-26,800,recurring
4428,310,2021-08-22,250,recurring
4429,310,2021-09-21,250,recurring
4430,310,2021-10-21,250,recurring
4431,310,2021-11-20,250,recurring
4432,310,2021-12-20,250,recurring
4433,310,2022-01-19,250,recurring
4434,310,2022-02-18,250,recurring
4435,310,2022-03-20,250,recurring
4436,310,2022-04-19,250,recurring
4437,310,2022-05-19,250,recurring
4438,310,2022-06-18,250,recurring
4439,310,2022-07-18,250,recurring
4440,310,2022-08-17,250,recurring
4441,310,2022-09-16,250,recurring
4442,310,2022-10-16,250,recurring
4443,310,2022-11-15,250,recurring
4444,310,2022-12-15,250,recurring
4445,310,2023-01-14,250,recurring
4446,310,2023-02-13,250,recurring
4447,310,2023-03-15,250,recurring
4448,310,2023-04-14,250,recurring
4449,310,2023-05-14,250,recurring
4450,310,2023-06-13,250,recurring
4451,310,2023-07-13,250,recurring
4452,310,2023-08-12,250,recurring
4453,310,2023-09-11,250,recurring
4454,310,2023-10-11,250,recurring
4455,311,2022-11-15,800,recurring
4456,311,2022-12-15,800,recurring
4457,311,2023-01-14,800,recurring
4458,311,2023-02-13,800,recurring
4459,311,2023-03-15,800,recurring
4460,311,2023-04-14,800,recurring
4461,311,2023-05-14,800,recurring
4462,311,2023-06-13,800,recurring
4463,311,2023-07-13,800,recurring
4464,311,2023-08-12,800,recurring
4465,311,2023-09-11,800,recurring
4466,311,2023-10-11,800,recurring
4467,312,2022-10-26,0,recurring
4468,312,2022-11-25,0,recurring
4469,312,2022-12-25,0,recurring
4470,312,2023-01-24,0,recurring
4471,312,2023-02-23,0,recurring
4472,312,2023-03-25,0,recurring
4473,312,2023-04-24,0,recurring
4474,312,2023-05-24,0,recurring
4475,312,2023-06-23,0,recurring
4476,312,2023-07-23,0,recurring
4477,312,2023-08-22,0,recurring
4478,312,2023-09-21,0,recurring
4479,312,2023-10-21,0,recurring
4480,314,2023-09-02,250,recurring
4481,314,2023-10-02,250,recurring
4482,315,2023-04-07,250,recurring
4483,315,2023-05-07,250,recurring
4484,315,2023-06-06,250,recurring
4485,315,2023-07-06,250,recurring
4486,315,2023-08-05,250,recurring
4487,315,2023-09-04,250,recurring
4488,315,2023-10-04,250,recurring
4489,316,2022-01-09,0,recurring
4490,316,2022-02-08,0,recurring
4491,316,2022-03-10,0,recurring
4492,316,2022-04-09,0,recurring
4493,316,2022-05-09,0,recurring
4494,316,2022-06-08,0,recurring
4495,316,2022-07-08,0,recurring
4496,316,2022-08-07,0,recurring
4497,317,2022-11-03,250,recurring
4498,317,2022-12-03,250,recurring
4499,317,2023-01-02,250,recurring
4500,317,2023-02-01,250,recurring
4501,317,2023-03-03,250,recurring
4502,317,2023-04-02,250,recurring
4503,317,2023-05-02,250,recurring
4504,317,2023-06-01,250,recurring
4505,317,2023-07-01,250,recurring
4506,317,2023-07-31,250,recurring
4507,317,2023-08-30,250,recurring
4508,317,2023-09-29,250,recurring
4509,318,2022-08-31,0,recurring
4510,318,2022-09-30,0,recurring
4511,318,2022-10-30,0,recurring
4512,318,2022-11-29,0,recurring
4513,318,2022-12-29,0,recurring
4514,318,2023-01-28,0,recurring
4515,318,2023-02-27,0,recurring
4516,318,2023-03-29,0,recurring
4517,318,2023-04-28,0,recurring
4518,318,2023-05-28,0,recurring
4519,318,2023-06-27,0,recurring
4520,318,2023-07-27,0,recurring
4521,318,2023-08-26,0,recurring
4522,318,2023-09-25,0,recurring
4523,319,2022-04-17,0,recurring
4524,319,2022-05-17,0,recurring
4525,319,2022-06-16,0,recurring
4526,319,2022-07-16,0,recurring
4527,319,2022-08-15,0,recurring
4528,319,2022-09-14,0,recurring
4529,319,2022-10-14,0,recurring
4530,319,2022-11-13,0,recurring
4531,319,2022-12-13,0,recurring
4532,319,2023-01-12,0,recurring
4533,319,2023-02-11,0,recurring
4534,319,2023-03-13,0,recurring
4535,319,2023-04-12,0,recurring
4536,319,2023-05-12,0,recurring
4537,319,2023-06-11,0,recurring
4538,320,2023-06-30,800,recurring
4539,320,2023-07-30,800,recurring
4540,320,2023-08-29,800,recurring
4541,320,2023-09-28,800,recurring
4542,321,2021-08-21,0,recurring
4543,321,2021-09-20,0,recurring
4544,321,2021-10-20,0,recurring
4545,321,2021-11-19,0,recurring
4546,321,2021-12-19,0,recurring
4547,321,2022-01-18,0,recurring
4548,321,2022-02-17,0,recurring
4549,321,2022-03-19,0,recurring
4550,321,2022-04-18,0,recurring
4551,321,2022-05-18,0,recurring
4552,321,2022-06-17,0,recurring
4553,321,2022-07-17,0,recurring
4554,321,2022-08-16,0,recurring
4555,321,2022-09-15,0,recurring
4556,321,2022-10-15,0,recurring
4557,321,2022-11-14,0,recurring
4558,322,2022-11-23,800,recurring
4559,322,2022-12-23,800,recurring
4560,322,2023-01-22,800,recurring
4561,322,2023-02-21,800,recurring
4562,322,2023-03-23,800,recurring
4563,322,2023-04-22,800,recurring
4564,322,2023-05-22,800,recurring
4565,322,2023-06-21,800,recurring
4566,322,2023-07-21,800,recurring
4567,322,2023-08-20,800,recurring
4568,322,2023-09-19,800,recurring
4569,322,2023-10-19,800,recurring
4570,323,2021-04-23,250,recurring
4571,323,2021-05-23,250,recurring
4572,323,2021-06-22,250,recurring
4573,323,2021-07-22,250,recurring
4574,323,2021-08-21,250,recurring
4575,324,2021-09-08,800,recurring
4576,324,2021-10-08,800,recurring
4577,324,2021-11-07,800,recurring
4578,324,2021-12-07,800,recurring
4579,324,2022-01-06,800,recurring
4580,324,2022-02-05,800,recurring
4581,324,2022-03-07,800,recurring
4582,324,2022-04-06,800,recurring
4583,324,2022-05-06,800,recurring
4584,324,2022-06-05,800,recurring
4585,324,2022-07-05,800,recurring
4586,324,2022-08-04,800,recurring
4587,324,2022-09-03,800,recurring
4588,324,2022-10-03,800,recurring
4589,324,2022-11-02,800,recurring
4590,324,2022-12-02,800,recurring
4591,324,2023-01-01,800,recurring
4592,324,2023-01-31,800,recurring
4593,324,2023-03-02,800,recurring
4594,324,2023-04-01,800,recurring
4595,324,2023-05-01,800,recurring
4596,324,2023-05-31,800,recurring
4597,324,2023-06-30,800,recurring
4598,324,2023-07-30,800,recurring
4599,324,2023-08-29,800,recurring
4600,324,2023-09-28,800,recurring
4601,325,2023-04-10,250,recurring
4602,325,2023-05-10,250,recurring
4603,325,2023-06-09,250,recurring
4604,325,2023-07-09,250,recurring
4605,325,2023-08-08,250,recurring
4606,325,2023-09-07,250,recurring
4607,325,2023-10-07,250,recurring
4608,326,2022-05-12,0,recurring
4609,326,2022-06-11,0,recurring
4610,326,2022-07-11,0,recurring
4611,326,2022-08-10,0,recurring
4612,326,2022-09-09,0,recurring
4613,326,2022-10-09,0,recurring
4614,326,2022-11-08,0,recurring
4615,326,2022-12-08,0,recurring
4616,326,2023-01-07,0,recurring
4617,326,2023-02-06,0,recurring
4618,326,2023-03-08,0,recurring
4619,326,2023-04-07,0,recurring
4620,326,2023-05-07,0,recurring
4621,326,2023-06-06,0,recurring
4622,326,2023-07-06,0,recurring
4623,326,2023-08-05,0,recurring
4624,326,2023-09-04,0,recurring
4625,326,2023-10-04,0,recurring
4626,327,2022-03-18,0,recurring
4627,327,2022-04-17,0,recurring
4628,327,2022-05-17,0,recurring
4629,327,2022-06-16,0,recurring
4630,327,2022-07-16,0,recurring
4631,327,2022-08-15,0,recurring
4632,327,2022-09-14,0,recurring
4633,327,2022-10-14,0,recurring
4634,327,2022-11-13,0,recurring
4635,327,2022-12-13,0,recurring
4636,327,2023-01-12,0,recurring
4637,327,2023-02-11,0,recurring
4638,327,2023-03-13,0,recurring
4639,327,2023-04-12,0,recurring
4640,327,2023-05-12,0,recurring
4641,327,2023-06-11,0,recurring
4642,327,2023-07-11,0,recurring
4643,327,2023-08-10,0,recurring
4644,327,2023-09-09,0,recurring
4645,327,2023-10-09,0,recurring
4646,328,2022-07-18,250,recurring
4647,328,2022-08-17,250,recurring
4648,328,2022-09-16,250,recurring
4649,328,2022-10-16,250,recurring
4650,328,2022-11-15,250,recurring
4651,328,2022-12-15,250,recurring
4652,328,2023-01-14,250,recurring
4653,328,2023-02-13,250,recurring
4654,328,2023-03-15,250,recurring
4655,328,2023-04-14,250,recurring
4656,328,2023-05-14,250,recurring
4657,328,2023-06-13,250,recurring
4658,328,2023-07-13,250,recurring
4659,328,2023-08-12,250,recurring
4660,328,2023-09-11,250,recurring
4661,328,2023-10-11,250,recurring
4662,329,2021-09-25,250,recurring
4663,329,2021-10-25,250,recurring
4664,329,2021-11-24,250,recurring
4665,329,2021-12-24,250,recurring
4666,329,2022-01-23,250,recurring
4667,329,2022-02-22,250,recurring
4668,329,2022-03-24,250,recurring
4669,329,2022-04-23,250,recurring
4670,329,2022-05-23,250,recurring
4671,329,2022-06-22,250,recurring
4672,329,2022-07-22,250,recurring
4673,329,2022-08-21,250,recurring
4674,329,2022-09-20,250,recurring
4675,330,2022-05-25,800,recurring
4676,330,2022-06-24,800,recurring
4677,330,2022-07-24,800,recurring
4678,330,2022-08-23,800,recurring
4679,330,2022-09-22,800,recurring
4680,330,2022-10-22,800,recurring
4681,330,2022-11-21,800,recurring
4682,330,2022-12-21,800,recurring
4683,330,2023-01-20,800,recurring
4684,330,2023-02-19,800,recurring
4685,330,2023-03-21,800,recurring
4686,330,2023-04-20,800,recurring
4687,330,2023-05-20,800,recurring
4688,330,2023-06-19,800,recurring
4689,330,2023-07-19,800,recurring
4690,330,2023-08-18,800,recurring
4691,330,2023-09-17,800,recurring
4692,330,2023-10-17,800,recurring
4693,331,2023-03-18,250,recurring
4694,331,2023-04-17,250,recurring
4695,331,2023-05-17,250,recurring
4696,331,2023-06-16,250,recurring
4697,331,2023-07-16,250,recurring
4698,331,2023-08-15,250,recurring
4699,331,2023-09-14,250,recurring
4700,331,2023-10-14,250,recurring
4701,332,2022-01-21,800,recurring
4702,332,2022-02-20,800,recurring
4703,332,2022-03-22,800,recurring
4704,332,2022-04-21,800,recurring
4705,332,2022-05-21,800,recurring
4706,332,2022-06-20,800,recurring
4707,332,2022-07-20,800,recurring
4708,332,2022-08-19,800,recurring
4709,332,2022-09-18,800,recurring
4710,332,2022-10-18,800,recurring
4711,332,2022-11-17,800,recurring
4712,332,2022-12-17,800,recurring
4713,332,2023-01-16,800,recurring
4714,333,2023-02-02,0,recurring
4715,333,2023-03-04,0,recurring
4716,333,2023-04-03,0,recurring
4717,333,2023-05-03,0,recurring
4718,333,2023-06-02,0,recurring
4719,333,2023-07-02,0,recurring
4720,333,2023-08-01,0,recurring
